file,marker,count
idaes/models_extra/power_generation/unit_models/soc_submodels/tests/test_porous_conductive_slab.py,unit,2
idaes/models_extra/power_generation/unit_models/soc_submodels/tests/test_solid_oxide_cell.py,build,6
idaes/models_extra/power_generation/unit_models/soc_submodels/tests/test_solid_oxide_cell.py,component,5
idaes/models_extra/power_generation/unit_models/soc_submodels/tests/test_solid_oxide_cell.py,unit,7
idaes/models_extra/power_generation/unit_models/soc_submodels/tests/test_triple_phase_boundary.py,build,3
idaes/models_extra/power_generation/unit_models/soc_submodels/tests/test_triple_phase_boundary.py,component,4
idaes/models_extra/power_generation/unit_models/soc_submodels/tests/test_triple_phase_boundary.py,integration,2
idaes/models_extra/power_generation/unit_models/soc_submodels/tests/test_triple_phase_boundary.py,skipif,3
idaes/models_extra/power_generation/unit_models/soc_submodels/tests/test_triple_phase_boundary.py,solver,3
idaes/models_extra/power_generation/unit_models/soc_submodels/tests/test_triple_phase_boundary.py,unit,4
idaes/models_extra/power_generation/unit_models/tests/test_boiler_heat_exchanger.py,component,3
idaes/models_extra/power_generation/unit_models/tests/test_boiler_heat_exchanger.py,integration,3
idaes/models_extra/power_generation/unit_models/tests/test_boiler_heat_exchanger.py,skipif,12
idaes/models_extra/power_generation/unit_models/tests/test_boiler_heat_exchanger.py,unit,3
idaes/models_extra/power_generation/unit_models/tests/test_boilerfireside.py,component,2
idaes/models_extra/power_generation/unit_models/tests/test_boilerfireside.py,skipif,4
idaes/models_extra/power_generation/unit_models/tests/test_boilerfireside.py,unit,2
idaes/models_extra/power_generation/unit_models/tests/test_cpu.py,component,2
idaes/models_extra/power_generation/unit_models/tests/test_cpu.py,skipif,2
idaes/models_extra/power_generation/unit_models/tests/test_cpu.py,unit,1
idaes/models_extra/power_generation/unit_models/tests/test_cross_flow_heat_exchanger_1D.py,component,4
idaes/models_extra/power_generation/unit_models/tests/test_cross_flow_heat_exchanger_1D.py,integration,6
idaes/models_extra/power_generation/unit_models/tests/test_downcomer.py,component,2
idaes/models_extra/power_generation/unit_models/tests/test_downcomer.py,integration,1
idaes/models_extra/power_generation/unit_models/tests/test_downcomer.py,skipif,6
idaes/models_extra/power_generation/unit_models/tests/test_downcomer.py,unit,1
idaes/models_extra/power_generation/unit_models/tests/test_drum.py,component,2
idaes/models_extra/power_generation/unit_models/tests/test_drum.py,integration,1
idaes/models_extra/power_generation/unit_models/tests/test_drum.py,skipif,6
idaes/models_extra/power_generation/unit_models/tests/test_drum.py,unit,1
idaes/models_extra/power_generation/unit_models/tests/test_drum1D.py,component,2
idaes/models_extra/power_generation/unit_models/tests/test_drum1D.py,skipif,6
idaes/models_extra/power_generation/unit_models/tests/test_drum1D.py,unit,2
idaes/models_extra/power_generation/unit_models/tests/test_feedwater_heater.py,integration,1
idaes/models_extra/power_generation/unit_models/tests/test_feedwater_heater.py,skipif,2
idaes/models_extra/power_generation/unit_models/tests/test_feedwater_heater.py,unit,1
idaes/models_extra/power_generation/unit_models/tests/test_feedwater_heater_dynamic.py,component,1
idaes/models_extra/power_generation/unit_models/tests/test_feedwater_heater_dynamic.py,integration,2
idaes/models_extra/power_generation/unit_models/tests/test_feedwater_heater_dynamic.py,skipif,5
idaes/models_extra/power_generation/unit_models/tests/test_feedwater_heater_dynamic.py,unit,1
idaes/models_extra/power_generation/unit_models/tests/test_heat_exchanger2D.py,component,2
idaes/models_extra/power_generation/unit_models/tests/test_heat_exchanger2D.py,skipif,5
idaes/models_extra/power_generation/unit_models/tests/test_heat_exchanger2D.py,unit,1
idaes/models_extra/power_generation/unit_models/tests/test_heat_exchanger_3streams.py,component,2
idaes/models_extra/power_generation/unit_models/tests/test_heat_exchanger_3streams.py,skipif,2
idaes/models_extra/power_generation/unit_models/tests/test_heat_exchanger_3streams.py,unit,1
idaes/models_extra/power_generation/unit_models/tests/test_heater_1D.py,component,2
idaes/models_extra/power_generation/unit_models/tests/test_heater_1D.py,integration,4
idaes/models_extra/power_generation/unit_models/tests/test_soec_design.py,component,2
idaes/models_extra/power_generation/unit_models/tests/test_steamheater.py,component,2
idaes/models_extra/power_generation/unit_models/tests/test_steamheater.py,skipif,5
idaes/models_extra/power_generation/unit_models/tests/test_steamheater.py,unit,1
idaes/models_extra/power_generation/unit_models/tests/test_waterpipe.py,component,5
idaes/models_extra/power_generation/unit_models/tests/test_waterpipe.py,skipif,11
idaes/models_extra/power_generation/unit_models/tests/test_waterpipe.py,unit,1
idaes/models_extra/power_generation/unit_models/tests/test_watertank.py,component,2
idaes/models_extra/power_generation/unit_models/tests/test_watertank.py,skipif,5
idaes/models_extra/power_generation/unit_models/tests/test_watertank.py,unit,1
idaes/models_extra/power_generation/unit_models/tests/test_waterwall.py,component,2
idaes/models_extra/power_generation/unit_models/tests/test_waterwall.py,integration,1
idaes/models_extra/power_generation/unit_models/tests/test_waterwall.py,skipif,5
idaes/models_extra/power_generation/unit_models/tests/test_waterwall.py,unit,1
idaes/models_extra/temperature_swing_adsorption/tests/test_fixed_bed_tsa0d.py,build,3
idaes/models_extra/temperature_swing_adsorption/tests/test_fixed_bed_tsa0d.py,component,11
idaes/models_extra/temperature_swing_adsorption/tests/test_fixed_bed_tsa0d.py,skipif,9
idaes/models_extra/temperature_swing_adsorption/tests/test_fixed_bed_tsa0d.py,solver,9
idaes/models_extra/temperature_swing_adsorption/tests/test_fixed_bed_tsa0d.py,unit,8
idaes/models_extra/temperature_swing_adsorption/tests/test_fixed_bed_tsa0d_costing.py,integration,2
idaes/models_extra/temperature_swing_adsorption/tests/test_fixed_bed_tsa0d_costing.py,skipif,9
idaes/models_extra/temperature_swing_adsorption/tests/test_fixed_bed_tsa0d_costing.py,solver,9
idaes/models_extra/temperature_swing_adsorption/tests/test_fixed_bed_tsa0d_costing.py,ui,1
idaes/models_extra/temperature_swing_adsorption/tests/test_fixed_bed_tsa0d_ui.py,component,3
idaes/models_extra/temperature_swing_adsorption/tests/test_fixed_bed_tsa0d_ui.py,integration,2
idaes/tests/prescient/test_prescient.py,component,1
idaes/tests/prescient/test_prescient.py,unit,1
idaes/tests/test_beta.py,unit,3
idaes/tests/test_cbrt.py,skipif,3
idaes/tests/test_cbrt.py,unit,3
idaes/tests/test_clone_model.py,skipif,2
idaes/tests/test_clone_model.py,unit,2
idaes/tests/test_config.py,unit,8
idaes/tests/test_docs.py,component,1
idaes/tests/test_docs.py,unit,1
idaes/tests/test_docs.py,usefixtures,1
idaes/tests/test_headers.py,unit,1
idaes/tests/test_import.py,unit,1
idaes/tests/test_logger.py,skipif,3
idaes/tests/test_logger.py,unit,8
idaes/tests/test_tests.py,component,1
idaes/tests/test_tests.py,unit,1
idaes/tests/test_tests.py,xfail,2
