file,line,config_object,enclosing_class,key,value_kind,domain,default,description
idaes/models/unit_models/separator.py,787,CONFIG,SeparatorData,has_phase_equilibrium,ConfigValue,Bool,False,Calculate phase equilibrium in mixed stream
idaes/models/unit_models/separator.py,801,CONFIG,SeparatorData,energy_split_basis,ConfigValue,EnergySplittingType,EnergySplittingType.equal_temperature,Type of constraint to write for energy splitting
idaes/models/unit_models/separator.py,819,CONFIG,SeparatorData,ideal_separation,ConfigValue,Bool,False,Ideal splitting flag
idaes/models/unit_models/separator.py,836,CONFIG,SeparatorData,ideal_split_map,ConfigValue,dict,,Ideal splitting partitioning map
idaes/models/unit_models/separator.py,850,CONFIG,SeparatorData,mixed_state_block,ConfigValue,is_state_block,,Existing StateBlock to use as mixed stream
idaes/models/unit_models/separator.py,863,CONFIG,SeparatorData,construct_ports,ConfigValue,Bool,True,Construct inlet and outlet Port objects
idaes/models/unit_models/shell_and_tube_1d.py,159,CONFIG,ShellAndTube1DData,shell_is_hot,ConfigValue,Bool,True,Shell side contains hot fluid
idaes/models/unit_models/skeleton_model.py,66,CONFIG,SkeletonUnitModelData,dynamic,ConfigValue,In([False]),False,Dynamic model flag
idaes/models/unit_models/skeleton_model.py,78,CONFIG,SkeletonUnitModelData,initializer,ConfigValue,,_default_initializer.__func__,Initializer to be used
idaes/models/unit_models/solid_liquid/sl_separator.py,131,CONFIG,SLSeparatorData,dynamic,ConfigValue,In([False]),False,Dynamic model flag - must be False
idaes/models/unit_models/solid_liquid/sl_separator.py,141,CONFIG,SLSeparatorData,has_holdup,ConfigValue,In([False]),False,Holdup construction flag - must be False
idaes/models/unit_models/solid_liquid/sl_separator.py,152,CONFIG,SLSeparatorData,material_balance_type,ConfigValue,In(MaterialBalanceType),MaterialBalanceType.useDefault,Material balance construction flag
idaes/models/unit_models/solid_liquid/sl_separator.py,170,CONFIG,SLSeparatorData,momentum_balance_type,ConfigValue,In(MomentumBalanceType),MomentumBalanceType.pressureTotal,Momentum balance construction flag
idaes/models/unit_models/solid_liquid/sl_separator.py,186,CONFIG,SLSeparatorData,energy_split_basis,ConfigValue,EnergySplittingType,EnergySplittingType.equal_temperature,Type of constraint to write for energy splitting
idaes/models/unit_models/solid_liquid/sl_separator.py,203,CONFIG,SLSeparatorData,solid_property_package,ConfigValue,is_physical_parameter_block,useDefault,Property package to use for solid phase
idaes/models/unit_models/solid_liquid/sl_separator.py,217,CONFIG,SLSeparatorData,solid_property_package_args,ConfigBlock,,,Arguments to use for constructing solid phase property packages
idaes/models/unit_models/solid_liquid/sl_separator.py,229,CONFIG,SLSeparatorData,liquid_property_package,ConfigValue,is_physical_parameter_block,useDefault,Property package to use for liquid phase
idaes/models/unit_models/solid_liquid/sl_separator.py,243,CONFIG,SLSeparatorData,liquid_property_package_args,ConfigBlock,,,Arguments to use for constructing liquid phase property packages
idaes/models/unit_models/solid_liquid/thickener.py,73,CONFIG,Thickener0DData,dynamic,ConfigValue,In([False]),False,Dynamic model flag - must be False
idaes/models/unit_models/solid_liquid/thickener.py,83,CONFIG,Thickener0DData,has_holdup,ConfigValue,In([False]),False,Holdup construction flag - must be False
idaes/models/unit_models/solid_liquid/thickener.py,94,CONFIG,Thickener0DData,material_balance_type,ConfigValue,In(MaterialBalanceType),MaterialBalanceType.useDefault,Material balance construction flag
idaes/models/unit_models/solid_liquid/thickener.py,112,CONFIG,Thickener0DData,momentum_balance_type,ConfigValue,In(MomentumBalanceType),MomentumBalanceType.pressureTotal,Momentum balance construction flag
idaes/models/unit_models/solid_liquid/thickener.py,128,CONFIG,Thickener0DData,energy_split_basis,ConfigValue,EnergySplittingType,EnergySplittingType.equal_temperature,Type of constraint to write for energy splitting
idaes/models/unit_models/solid_liquid/thickener.py,145,CONFIG,Thickener0DData,solid_property_package,ConfigValue,is_physical_parameter_block,useDefault,Property package to use for solid phase
idaes/models/unit_models/solid_liquid/thickener.py,159,CONFIG,Thickener0DData,solid_property_package_args,ConfigBlock,,,Arguments to use for constructing solid phase property packages
idaes/models/unit_models/solid_liquid/thickener.py,171,CONFIG,Thickener0DData,liquid_property_package,ConfigValue,is_physical_parameter_block,useDefault,Property package to use for liquid phase
idaes/models/unit_models/solid_liquid/thickener.py,185,CONFIG,Thickener0DData,liquid_property_package_args,ConfigBlock,,,Arguments to use for constructing liquid phase property packages
idaes/models/unit_models/statejunction.py,48,CONFIG,StateJunctionData,dynamic,ConfigValue,In([False]),False,Dynamic model flag - must be False
idaes/models/unit_models/statejunction.py,58,CONFIG,StateJunctionData,has_holdup,ConfigValue,In([False]),False,Holdup construction flag - must be False
idaes/models/unit_models/statejunction.py,69,CONFIG,StateJunctionData,property_package,ConfigValue,is_physical_parameter_block,useDefault,Property package to use in StateJunction
idaes/models/unit_models/statejunction.py,82,CONFIG,StateJunctionData,property_package_args,ConfigBlock,,,Arguments to use for constructing property packages
idaes/models/unit_models/stoichiometric_reactor.py,95,CONFIG,StoichiometricReactorData,material_balance_type,ConfigValue,In(MaterialBalanceType),MaterialBalanceType.useDefault,Material balance construction flag
idaes/models/unit_models/stoichiometric_reactor.py,113,CONFIG,StoichiometricReactorData,energy_balance_type,ConfigValue,In(EnergyBalanceType),EnergyBalanceType.useDefault,Energy balance construction flag
idaes/models/unit_models/stoichiometric_reactor.py,131,CONFIG,StoichiometricReactorData,momentum_balance_type,ConfigValue,In(MomentumBalanceType),MomentumBalanceType.pressureTotal,Momentum balance construction flag
idaes/models/unit_models/stoichiometric_reactor.py,147,CONFIG,StoichiometricReactorData,has_heat_of_reaction,ConfigValue,Bool,False,Heat of reaction term construction flag
idaes/models/unit_models/stoichiometric_reactor.py,161,CONFIG,StoichiometricReactorData,has_heat_transfer,ConfigValue,Bool,False,Heat transfer term construction flag
idaes/models/unit_models/stoichiometric_reactor.py,174,CONFIG,StoichiometricReactorData,has_pressure_change,ConfigValue,Bool,False,Pressure change term construction flag
idaes/models/unit_models/stoichiometric_reactor.py,188,CONFIG,StoichiometricReactorData,property_package,ConfigValue,is_physical_parameter_block,useDefault,Property package to use for control volume
idaes/models/unit_models/stoichiometric_reactor.py,201,CONFIG,StoichiometricReactorData,property_package_args,ConfigBlock,,,Arguments to use for constructing property packages
idaes/models/unit_models/stoichiometric_reactor.py,213,CONFIG,StoichiometricReactorData,reaction_package,ConfigValue,is_reaction_parameter_block,None,Reaction package to use for control volume
idaes/models/unit_models/stoichiometric_reactor.py,226,CONFIG,StoichiometricReactorData,reaction_package_args,ConfigBlock,,,Arguments to use for constructing reaction packages
idaes/models/unit_models/stream_scaler.py,61,CONFIG,StreamScalerData,dynamic,ConfigValue,In([False]),False,Dynamic model flag - must be False
idaes/models/unit_models/stream_scaler.py,71,CONFIG,StreamScalerData,has_holdup,ConfigValue,In([False]),False,Holdup construction flag - must be False
idaes/models/unit_models/stream_scaler.py,80,CONFIG,StreamScalerData,property_package,ConfigValue,is_physical_parameter_block,useDefault,Property package to use for StreamScaler
idaes/models/unit_models/stream_scaler.py,93,CONFIG,StreamScalerData,property_package_args,ConfigBlock,,,Arguments to use for constructing property packages
idaes/models/unit_models/translator.py,47,CONFIG,TranslatorData,dynamic,ConfigValue,In([False]),False,Dynamic model flag - must be False
idaes/models/unit_models/translator.py,56,CONFIG,TranslatorData,has_holdup,ConfigValue,In([False]),False,Holdup construction flag - must be False
idaes/models/unit_models/translator.py,65,CONFIG,TranslatorData,outlet_state_defined,ConfigValue,Bool,True,Indicated whether outlet state will be fully defined
idaes/models/unit_models/translator.py,81,CONFIG,TranslatorData,has_phase_equilibrium,ConfigValue,Bool,False,Indicates whether outlet is in phase equilibrium
idaes/models/unit_models/translator.py,96,CONFIG,TranslatorData,inlet_property_package,ConfigValue,is_physical_parameter_block,None,Property package to use for incoming stream
idaes/models/unit_models/translator.py,109,CONFIG,TranslatorData,inlet_property_package_args,ConfigBlock,,,Arguments to use for constructing property package of the incoming stream
idaes/models/unit_models/translator.py,122,CONFIG,TranslatorData,outlet_property_package,ConfigValue,is_physical_parameter_block,None,Property package to use for outgoing stream
idaes/models/unit_models/translator.py,135,CONFIG,TranslatorData,outlet_property_package_args,ConfigBlock,,,Arguments to use for constructing property package of the outgoing stream
idaes/models/unit_models/valve.py,137,CONFIG,ValveData,valve_function_callback,ConfigValue,,ValveFunctionType.linear,Valve function type or callback for custom
idaes/models/unit_models/valve.py,150,CONFIG,ValveData,pressure_flow_callback,ConfigValue,,pressure_flow_default_callback,Callback function providing the valve_function expression
idaes/models_extra/co2_capture_and_utilization/unit_models/membrane_1d.py,61,Stream_Config,Membrane1DData,property_package,ConfigValue,is_physical_parameter_block,useDefault,Property package to use for given stream
idaes/models_extra/co2_capture_and_utilization/unit_models/membrane_1d.py,74,Stream_Config,Membrane1DData,property_package_args,ConfigDict,,,Dict of arguments to use for constructing property package
idaes/models_extra/co2_capture_and_utilization/unit_models/membrane_1d.py,87,Stream_Config,Membrane1DData,has_energy_balance,ConfigValue,Bool,True,
idaes/models_extra/co2_capture_and_utilization/unit_models/membrane_1d.py,95,Stream_Config,Membrane1DData,has_pressure_balance,ConfigValue,Bool,True,
idaes/models_extra/co2_capture_and_utilization/unit_models/membrane_1d.py,104,CONFIG,Membrane1DData,sweep_flow,ConfigValue,Bool,True,"Bool indicating whether stream has a feed Port and inlet state, or if all flow is provided via mass transfer. Default=True."
idaes/models_extra/co2_capture_and_utilization/unit_models/membrane_1d.py,114,CONFIG,Membrane1DData,finite_elements,ConfigValue,int,5,Number of finite elements in length domain
idaes/models_extra/co2_capture_and_utilization/unit_models/membrane_1d.py,124,CONFIG,Membrane1DData,flow_type,ConfigValue,In(MembraneFlowPattern),MembraneFlowPattern.COUNTERCURRENT,Flow configuration of membrane
idaes/models_extra/column_models/MEAsolvent_column.py,71,CONFIG,MEAColumnData,enhancement_factor_model,ConfigValue,,PseudoSecondOrderExplicit,Enhancement factor model to use in column
idaes/models_extra/column_models/MEAsolvent_column.py,78,CONFIG,MEAColumnData,enhancement_factor_kwargs,ConfigValue,,None,Keyword arguments to pass when making enhancement factor model
idaes/models_extra/column_models/condenser.py,87,CONFIG,CondenserData,condenser_type,ConfigValue,In(CondenserType),CondenserType.totalCondenser,Type of condenser flag
idaes/models_extra/column_models/condenser.py,102,CONFIG,CondenserData,temperature_spec,ConfigValue,In(TemperatureSpec),None,Temperature spec for the condenser
idaes/models_extra/column_models/condenser.py,118,CONFIG,CondenserData,material_balance_type,ConfigValue,In(MaterialBalanceType),MaterialBalanceType.useDefault,Material balance construction flag
idaes/models_extra/column_models/condenser.py,134,CONFIG,CondenserData,energy_balance_type,ConfigValue,In(EnergyBalanceType),EnergyBalanceType.useDefault,Energy balance construction flag
idaes/models_extra/column_models/condenser.py,150,CONFIG,CondenserData,property_package,ConfigValue,is_physical_parameter_block,useDefault,Property package to use for control volume
idaes/models_extra/column_models/condenser.py,163,CONFIG,CondenserData,property_package_args,ConfigBlock,,,Arguments to use for constructing property packages
idaes/models_extra/column_models/plate_heat_exchanger.py,78,CONFIG,PlateHeatExchangerData,passes,ConfigValue,Integer,4,Number of passes
idaes/models_extra/column_models/plate_heat_exchanger.py,87,CONFIG,PlateHeatExchangerData,channels_per_pass,ConfigValue,Integer,12,Number of channels for each pass
idaes/models_extra/column_models/plate_heat_exchanger.py,97,CONFIG,PlateHeatExchangerData,number_of_divider_plates,ConfigValue,Integer,0,Number of divider plates in heat exchanger
idaes/models_extra/column_models/reboiler.py,70,CONFIG,ReboilerData,has_boilup_ratio,ConfigValue,Bool,False,Boilup ratio term construction flag
idaes/models_extra/column_models/reboiler.py,84,CONFIG,ReboilerData,material_balance_type,ConfigValue,In(MaterialBalanceType),MaterialBalanceType.useDefault,Material balance construction flag
idaes/models_extra/column_models/reboiler.py,100,CONFIG,ReboilerData,energy_balance_type,ConfigValue,In(EnergyBalanceType),EnergyBalanceType.useDefault,Energy balance construction flag
idaes/models_extra/column_models/reboiler.py,116,CONFIG,ReboilerData,momentum_balance_type,ConfigValue,In(MomentumBalanceType),MomentumBalanceType.pressureTotal,Momentum balance construction flag
idaes/models_extra/column_models/reboiler.py,132,CONFIG,ReboilerData,has_pressure_change,ConfigValue,Bool,False,Pressure change term construction flag
idaes/models_extra/column_models/reboiler.py,146,CONFIG,ReboilerData,property_package,ConfigValue,is_physical_parameter_block,useDefault,Property package to use for control volume
idaes/models_extra/column_models/reboiler.py,159,CONFIG,ReboilerData,property_package_args,ConfigBlock,,,Arguments to use for constructing property packages
idaes/models_extra/column_models/solvent_column.py,66,CONFIG,PackedColumnData,dynamic,ConfigValue,In([False]),False,Dynamic model flag - must be False
idaes/models_extra/column_models/solvent_column.py,76,CONFIG,PackedColumnData,has_holdup,ConfigValue,DefaultBool,useDefault,Holdup construction flag
idaes/models_extra/column_models/solvent_column.py,95,CONFIG,PackedColumnData,finite_elements,ConfigValue,int,20,Number of finite elements length domain
idaes/models_extra/column_models/solvent_column.py,106,CONFIG,PackedColumnData,length_domain_set,ConfigValue,list,"[0.0, 1.0]",List of points in length domain
idaes/models_extra/column_models/solvent_column.py,118,CONFIG,PackedColumnData,has_pressure_change,ConfigValue,Bool,False,Pressure change term construction flag
idaes/models_extra/column_models/solvent_column.py,133,_PhaseCONFIG,PackedColumnData,property_package,ConfigValue,is_physical_parameter_block,None,Property package to use for control volume
idaes/models_extra/column_models/solvent_column.py,146,_PhaseCONFIG,PackedColumnData,property_package_args,ConfigValue,,{},Arguments for constructing vapor property package
idaes/models_extra/column_models/solvent_column.py,161,CONFIG,PackedColumnData,vapor_phase,_PhaseCONFIG,,,
idaes/models_extra/column_models/solvent_column.py,163,CONFIG,PackedColumnData,liquid_phase,_PhaseCONFIG,,,
idaes/models_extra/column_models/solvent_condenser.py,70,CONFIG,SolventCondenserData,dynamic,ConfigValue,In([False]),False,Dynamic model flag - must be False
idaes/models_extra/column_models/solvent_condenser.py,80,CONFIG,SolventCondenserData,has_holdup,ConfigValue,In([False]),False,Holdup construction flag - must be False
idaes/models_extra/column_models/solvent_condenser.py,92,CONFIG,SolventCondenserData,material_balance_type,ConfigValue,In(MaterialBalanceType),MaterialBalanceType.useDefault,Material balance construction flag
idaes/models_extra/column_models/solvent_condenser.py,108,CONFIG,SolventCondenserData,energy_balance_type,ConfigValue,In(EnergyBalanceType),EnergyBalanceType.useDefault,Energy balance construction flag
idaes/models_extra/column_models/solvent_condenser.py,124,CONFIG,SolventCondenserData,momentum_balance_type,ConfigValue,In(MomentumBalanceType),MomentumBalanceType.pressureTotal,Momentum balance construction flag
idaes/models_extra/column_models/solvent_condenser.py,140,CONFIG,SolventCondenserData,has_pressure_change,ConfigValue,Bool,False,Pressure change term construction flag
idaes/models_extra/column_models/solvent_condenser.py,154,CONFIG,SolventCondenserData,liquid_property_package,ConfigValue,is_physical_parameter_block,useDefault,Property package to use for liquid phase
idaes/models_extra/column_models/solvent_condenser.py,168,CONFIG,SolventCondenserData,liquid_property_package_args,ConfigBlock,,,Arguments to use for constructing liquid phase properties
idaes/models_extra/column_models/solvent_condenser.py,180,CONFIG,SolventCondenserData,vapor_property_package,ConfigValue,is_physical_parameter_block,useDefault,Property package to use for vapor phase
idaes/models_extra/column_models/solvent_condenser.py,194,CONFIG,SolventCondenserData,vapor_property_package_args,ConfigBlock,,,Arguments to use for constructing vapor phase properties
idaes/models_extra/column_models/solvent_reboiler.py,205,CONFIG,SolventReboilerData,dynamic,ConfigValue,In([False]),False,Dynamic model flag - must be False
idaes/models_extra/column_models/solvent_reboiler.py,215,CONFIG,SolventReboilerData,has_holdup,ConfigValue,In([False]),False,Holdup construction flag - must be False
idaes/models_extra/column_models/solvent_reboiler.py,227,CONFIG,SolventReboilerData,material_balance_type,ConfigValue,In(MaterialBalanceType),MaterialBalanceType.useDefault,Material balance construction flag
idaes/models_extra/column_models/solvent_reboiler.py,243,CONFIG,SolventReboilerData,energy_balance_type,ConfigValue,In(EnergyBalanceType),EnergyBalanceType.useDefault,Energy balance construction flag
idaes/models_extra/column_models/solvent_reboiler.py,259,CONFIG,SolventReboilerData,momentum_balance_type,ConfigValue,In(MomentumBalanceType),MomentumBalanceType.pressureTotal,Momentum balance construction flag
idaes/models_extra/column_models/solvent_reboiler.py,275,CONFIG,SolventReboilerData,has_pressure_change,ConfigValue,Bool,False,Pressure change term construction flag
idaes/models_extra/column_models/solvent_reboiler.py,289,CONFIG,SolventReboilerData,liquid_property_package,ConfigValue,is_physical_parameter_block,useDefault,Property package to use for liquid phase
idaes/models_extra/column_models/solvent_reboiler.py,303,CONFIG,SolventReboilerData,liquid_property_package_args,ConfigBlock,,,Arguments to use for constructing liquid phase properties
idaes/models_extra/column_models/solvent_reboiler.py,315,CONFIG,SolventReboilerData,vapor_property_package,ConfigValue,is_physical_parameter_block,useDefault,Property package to use for vapor phase
idaes/models_extra/column_models/solvent_reboiler.py,329,CONFIG,SolventReboilerData,vapor_property_package_args,ConfigBlock,,,Arguments to use for constructing vapor phase properties
idaes/models_extra/column_models/tray.py,59,CONFIG,TrayData,dynamic,ConfigValue,In([False]),False,Dynamic model flag - must be False
idaes/models_extra/column_models/tray.py,69,CONFIG,TrayData,has_holdup,ConfigValue,In([False]),False,Holdup construction flag - must be False
idaes/models_extra/column_models/tray.py,80,CONFIG,TrayData,is_feed_tray,ConfigValue,Bool,False,flag to indicate feed tray.
idaes/models_extra/column_models/tray.py,94,CONFIG,TrayData,has_liquid_side_draw,ConfigValue,Bool,False,liquid side draw construction flag.
idaes/models_extra/column_models/tray.py,107,CONFIG,TrayData,has_vapor_side_draw,ConfigValue,Bool,False,vapor side draw construction flag.
idaes/models_extra/column_models/tray.py,120,CONFIG,TrayData,has_heat_transfer,ConfigValue,Bool,False,heat duty to/from tray construction flag.
idaes/models_extra/column_models/tray.py,133,CONFIG,TrayData,has_pressure_change,ConfigValue,Bool,False,pressure change term construction flag
idaes/models_extra/column_models/tray.py,147,CONFIG,TrayData,property_package,ConfigValue,is_physical_parameter_block,useDefault,property package to use for control volume
idaes/models_extra/column_models/tray.py,160,CONFIG,TrayData,property_package_args,ConfigBlock,,,arguments to use for constructing property packages
idaes/models_extra/column_models/tray_column.py,54,CONFIG,TrayColumnData,dynamic,ConfigValue,In([False]),False,Dynamic model flag - must be False
idaes/models_extra/column_models/tray_column.py,64,CONFIG,TrayColumnData,has_holdup,ConfigValue,In([False]),False,Holdup construction flag - must be False
idaes/models_extra/column_models/tray_column.py,75,CONFIG,TrayColumnData,number_of_trays,ConfigValue,In(Integers),None,Number of trays in the column
idaes/models_extra/column_models/tray_column.py,87,CONFIG,TrayColumnData,feed_tray_location,ConfigValue,In(Integers),None,Feed tray location in the column
idaes/models_extra/column_models/tray_column.py,99,CONFIG,TrayColumnData,condenser_type,ConfigValue,In(CondenserType),CondenserType.totalCondenser,Type of condenser flag
idaes/models_extra/column_models/tray_column.py,114,CONFIG,TrayColumnData,condenser_temperature_spec,ConfigValue,In(TemperatureSpec),None,Temperature spec for the condenser
idaes/models_extra/column_models/tray_column.py,130,CONFIG,TrayColumnData,has_heat_transfer,ConfigValue,Bool,False,heat duty to/from tray construction flag.
idaes/models_extra/column_models/tray_column.py,143,CONFIG,TrayColumnData,has_pressure_change,ConfigValue,Bool,False,pressure change term construction flag
idaes/models_extra/column_models/tray_column.py,157,CONFIG,TrayColumnData,has_liquid_side_draw,ConfigValue,Bool,False,liquid side draw construction flag.
idaes/models_extra/column_models/tray_column.py,170,CONFIG,TrayColumnData,has_vapor_side_draw,ConfigValue,Bool,False,vapor side draw construction flag.
idaes/models_extra/column_models/tray_column.py,183,CONFIG,TrayColumnData,property_package,ConfigValue,is_physical_parameter_block,useDefault,property package to use for control volume
idaes/models_extra/column_models/tray_column.py,196,CONFIG,TrayColumnData,property_package_args,ConfigBlock,,,arguments to use for constructing property packages
idaes/models_extra/gas_distribution/unit_models/compressor.py,43,CONFIG,IsothermalCompressorData,property_package,ConfigValue,is_physical_parameter_block,None,
idaes/models_extra/gas_distribution/unit_models/node.py,44,CONFIG,PipelineNodeData,property_package,ConfigValue,is_physical_parameter_block,None,
idaes/models_extra/gas_distribution/unit_models/node.py,48,CONFIG,PipelineNodeData,n_inlet_pipelines,ConfigValue,int,1,
idaes/models_extra/gas_distribution/unit_models/node.py,52,CONFIG,PipelineNodeData,n_outlet_pipelines,ConfigValue,int,1,
idaes/models_extra/gas_distribution/unit_models/node.py,56,CONFIG,PipelineNodeData,n_supplies,ConfigValue,int,0,
idaes/models_extra/gas_distribution/unit_models/node.py,60,CONFIG,PipelineNodeData,n_demands,ConfigValue,int,0,
idaes/models_extra/gas_distribution/unit_models/pipeline.py,69,CONFIG,GasPipelineData,property_package,ConfigValue,is_physical_parameter_block,None,
idaes/models_extra/gas_distribution/unit_models/pipeline.py,73,CONFIG,GasPipelineData,transformation_method,ConfigValue,is_transformation_method,'dae.finite_difference',DAE transformation method
idaes/models_extra/gas_distribution/unit_models/pipeline.py,83,CONFIG,GasPipelineData,transformation_scheme,ConfigValue,is_transformation_scheme,'FORWARD',DAE transformation scheme
idaes/models_extra/gas_distribution/unit_models/pipeline.py,93,CONFIG,GasPipelineData,finite_elements,ConfigValue,int,1,Number of finite elements
idaes/models_extra/gas_distribution/unit_models/pipeline.py,103,CONFIG,GasPipelineData,collocation_points,ConfigValue,int,None,Number of collocation points
idaes/models_extra/gas_solid_contactors/properties/methane_iron_OC_reduction/hetero_reactions.py,90,CONFIG,ReactionParameterData,gas_property_package,ConfigValue,is_physical_parameter_block,,Reference to associated PropertyPackageParameter object for the gas phase.
idaes/models_extra/gas_solid_contactors/properties/methane_iron_OC_reduction/hetero_reactions.py,98,CONFIG,ReactionParameterData,solid_property_package,ConfigValue,is_physical_parameter_block,,Reference to associated PropertyPackageParameter object for the solid phase.
idaes/models_extra/gas_solid_contactors/properties/methane_iron_OC_reduction/hetero_reactions.py,106,CONFIG,ReactionParameterData,default_arguments,ConfigBlock,,,Default arguments to use with Property Package
idaes/models_extra/gas_solid_contactors/properties/methane_iron_OC_reduction/hetero_reactions.py,368,CONFIG,ReactionBlockData,parameters,ConfigValue,is_reaction_parameter_block,,A reference to an instance of the Reaction Parameter Block associated with this property package.
idaes/models_extra/gas_solid_contactors/properties/methane_iron_OC_reduction/hetero_reactions.py,378,CONFIG,ReactionBlockData,solid_state_block,ConfigValue,is_state_block,,A reference to an instance of a StateBlock for the solid phase with which this reaction block should be associated.
idaes/models_extra/gas_solid_contactors/properties/methane_iron_OC_reduction/hetero_reactions.py,388,CONFIG,ReactionBlockData,gas_state_block,ConfigValue,is_state_block,,A reference to an instance of a StateBlock for the gas phase with which this reaction block should be associated.
idaes/models_extra/gas_solid_contactors/properties/methane_iron_OC_reduction/hetero_reactions.py,398,CONFIG,ReactionBlockData,has_equilibrium,ConfigValue,Bool,False,Equilibrium reaction construction flag
idaes/models_extra/gas_solid_contactors/properties/oxygen_iron_OC_oxidation/hetero_reactions.py,90,CONFIG,ReactionParameterData,gas_property_package,ConfigValue,is_physical_parameter_block,,Reference to associated PropertyPackageParameter object for the gas phase.
idaes/models_extra/gas_solid_contactors/properties/oxygen_iron_OC_oxidation/hetero_reactions.py,98,CONFIG,ReactionParameterData,solid_property_package,ConfigValue,is_physical_parameter_block,,Reference to associated PropertyPackageParameter object for the solid phase.
idaes/models_extra/gas_solid_contactors/properties/oxygen_iron_OC_oxidation/hetero_reactions.py,106,CONFIG,ReactionParameterData,default_arguments,ConfigBlock,,,Default arguments to use with Property Package
idaes/models_extra/gas_solid_contactors/properties/oxygen_iron_OC_oxidation/hetero_reactions.py,369,CONFIG,ReactionBlockData,parameters,ConfigValue,is_reaction_parameter_block,,A reference to an instance of the Reaction Parameter Block associated with this property package.
idaes/models_extra/gas_solid_contactors/properties/oxygen_iron_OC_oxidation/hetero_reactions.py,379,CONFIG,ReactionBlockData,solid_state_block,ConfigValue,is_state_block,,A reference to an instance of a StateBlock for the solid phase with which this reaction block should be associated.
idaes/models_extra/gas_solid_contactors/properties/oxygen_iron_OC_oxidation/hetero_reactions.py,389,CONFIG,ReactionBlockData,gas_state_block,ConfigValue,is_state_block,,A reference to an instance of a StateBlock for the gas phase with which this reaction block should be associated.
idaes/models_extra/gas_solid_contactors/properties/oxygen_iron_OC_oxidation/hetero_reactions.py,399,CONFIG,ReactionBlockData,has_equilibrium,ConfigValue,Bool,False,Equilibrium reaction construction flag
idaes/models_extra/gas_solid_contactors/unit_models/bubbling_fluidized_bed.py,96,CONFIG,BubblingFluidizedBedData,finite_elements,ConfigValue,int,5,Number of finite elements length domain
idaes/models_extra/gas_solid_contactors/unit_models/bubbling_fluidized_bed.py,106,CONFIG,BubblingFluidizedBedData,length_domain_set,ConfigValue,list,"[0.0, 1.0]",Number of finite elements length domain
idaes/models_extra/gas_solid_contactors/unit_models/bubbling_fluidized_bed.py,117,CONFIG,BubblingFluidizedBedData,transformation_method,ConfigValue,"In(['dae.finite_difference', 'dae.collocation'])",'dae.finite_difference',Method to use for DAE transformation
idaes/models_extra/gas_solid_contactors/unit_models/bubbling_fluidized_bed.py,131,CONFIG,BubblingFluidizedBedData,transformation_scheme,ConfigValue,"In([None, 'BACKWARD', 'FORWARD', 'LAGRANGE-RADAU'])",None,Scheme to use for DAE transformation
idaes/models_extra/gas_solid_contactors/unit_models/bubbling_fluidized_bed.py,148,CONFIG,BubblingFluidizedBedData,collocation_points,ConfigValue,int,3,Number of collocation points per finite element
idaes/models_extra/gas_solid_contactors/unit_models/bubbling_fluidized_bed.py,158,CONFIG,BubblingFluidizedBedData,flow_type,ConfigValue,"In(['co_current', 'counter_current'])",'co_current',Flow configuration of Bubbling Fluidized Bed
idaes/models_extra/gas_solid_contactors/unit_models/bubbling_fluidized_bed.py,171,CONFIG,BubblingFluidizedBedData,material_balance_type,ConfigValue,In(MaterialBalanceType),MaterialBalanceType.componentTotal,Material balance construction flag
idaes/models_extra/gas_solid_contactors/unit_models/bubbling_fluidized_bed.py,187,CONFIG,BubblingFluidizedBedData,energy_balance_type,ConfigValue,In(EnergyBalanceType),EnergyBalanceType.enthalpyTotal,Energy balance construction flag
idaes/models_extra/gas_solid_contactors/unit_models/bubbling_fluidized_bed.py,203,CONFIG,BubblingFluidizedBedData,momentum_balance_type,ConfigValue,In(MomentumBalanceType),MomentumBalanceType.pressureTotal,Momentum balance construction flag
idaes/models_extra/gas_solid_contactors/unit_models/bubbling_fluidized_bed.py,219,CONFIG,BubblingFluidizedBedData,has_pressure_change,ConfigValue,Bool,True,Pressure change term construction flag
idaes/models_extra/gas_solid_contactors/unit_models/bubbling_fluidized_bed.py,236,_PhaseTemplate,BubblingFluidizedBedData,has_equilibrium_reactions,ConfigValue,Bool,False,Equilibrium reaction construction flag
idaes/models_extra/gas_solid_contactors/unit_models/bubbling_fluidized_bed.py,250,_PhaseTemplate,BubblingFluidizedBedData,property_package,ConfigValue,is_physical_parameter_block,None,Property package to use for control volume
idaes/models_extra/gas_solid_contactors/unit_models/bubbling_fluidized_bed.py,262,_PhaseTemplate,BubblingFluidizedBedData,property_package_args,ConfigValue,dict,{},Arguments for constructing gas property package
idaes/models_extra/gas_solid_contactors/unit_models/bubbling_fluidized_bed.py,275,_PhaseTemplate,BubblingFluidizedBedData,reaction_package,ConfigValue,is_reaction_parameter_block,None,Reaction package to use for control volume
idaes/models_extra/gas_solid_contactors/unit_models/bubbling_fluidized_bed.py,288,_PhaseTemplate,BubblingFluidizedBedData,reaction_package_args,ConfigBlock,,,Arguments to use for constructing reaction packages
idaes/models_extra/gas_solid_contactors/unit_models/bubbling_fluidized_bed.py,303,CONFIG,BubblingFluidizedBedData,gas_phase_config,_PhaseTemplate,,,
idaes/models_extra/gas_solid_contactors/unit_models/bubbling_fluidized_bed.py,304,CONFIG,BubblingFluidizedBedData,solid_phase_config,_PhaseTemplate,,,
